image_path,question,answer
9a/9aaf696b.jpg,What is the style of weaving pattern displayed across the stacked Pinzon blankets?,Waffle
9a/9aaf9bc0.jpg,What color is the sofa?,Brown
9a/9aaf9bc0.jpg,What shape best describes the nailheads?,Circular
9a/9aafb933.jpg,What shape is in the middle?,Heart
9a/9aafb933.jpg,Which rainbow color is at the very top of the heart?,Violet
9a/9ab0719b.jpg,What is the color of the hat?,Brown
9a/9ab0719b.jpg,What is the dominant shape of the decorative adornment on the hats?,Floral
9a/9ab090a6.jpg,What is printed on the case?,Roses
9a/9ab090a6.jpg,How many flower buds can you see to the right of the camera hole?,Two
9a/9ab0a7f1.jpg,What color is the lid?,Blue
9a/9ab0a7f1.jpg,What color is the bottle cap?,Blue
9a/9ab0cd62.jpg,What color is the hanger?,White
9a/9ab0cd62.jpg,"Are the ""double sided hooks"" in the enlarged view curved, angled, or flat?",Angled
9a/9ab0d346.jpg,How many forks are there?,Twelve
9a/9ab0d346.jpg,The second fork from the right has how many tines?,Four
9a/9ab120fe.jpg,What color is the heart?,Pink
9a/9ab120fe.jpg,What shape are the graphics on the mobile cover?,Hearts
9a/9ab12d3c.jpg,What color is the fixture?,Bronze
9a/9ab12d3c.jpg,What material are the panes made of?,Glass
9a/9ab136bc.jpg,What is the phone case color?,Multi-colored
9a/9ab136bc.jpg,What color is prominently featured around the camera lens?,Black
9a/9ab14e14.jpg,What color is the desk?,White
9a/9ab14e14.jpg,What color is the second sheet from the bottom in the white letter size desk tray?,Teal
9a/9ab285d6.jpg,What color is the liquid?,Yellow
9a/9ab285d6.jpg,What color is the bottle cap?,White
9a/9ab2a684.jpg,What kind of foil is it?,Aluminum
9a/9ab2a684.jpg,What color is the geometric pattern on the box?,Blue
9a/9ab2a970.jpg,What is the color of the glass?,Clear
9a/9ab2a970.jpg,What is the material of the object's outer layer?,Glass
9a/9ab2dc36.jpg,What animal is printed on the case?,Birds
9a/9ab2dc36.jpg,What color are the head feathers on the bird at the bottom?,Green
9a/9ab318bd.jpg,What color is the couch?,Linen
9a/9ab318bd.jpg,"What is the colour of the four stubby, block-shaped, protrusions at the bottom of the sofa?",Brown
9a/9ab32d51.jpg,What color is the tip?,Brown
9a/9ab32d51.jpg,What is the shape of the marker's point?,Cone
9a/9ab35b2f.jpg,What is the background color?,Black
9a/9ab35b2f.jpg,What color is the square directly above the stars?,Red
9a/9ab3a740.jpg,What is the color of the phone case?,Multicolor
9a/9ab3a740.jpg,What color is the left side of the phone case?,Pink
9a/9ab3b911.jpg,What is the color of the phone?,Black
9a/9ab3b911.jpg,What color are the buttons on the phone visible behind the case?,Silver
9a/9ab3df8d.jpg,What is the color of the phone case?,Brown
9a/9ab3df8d.jpg,What color is the camera housing?,Black
9a/9ab3f84a.jpg,What color is the box?,Brown
9a/9ab3f84a.jpg,What is the primary material of the interior dividers?,Cardboard
9a/9ab3fbd9.jpg,What is the case designed for?,Phone
9a/9ab3fbd9.jpg,What type of celestial objects are featured in the case's design?,Stars
9a/9ab4375b.jpg,What is the color of the shoe?,Brown
9a/9ab4375b.jpg,What brand is printed on the inner sole?,Flavia
9a/9ab4715d.jpg,What color are the flowers?,Pink
9a/9ab4715d.jpg,What is the color of the frame located on the left side of the phone?,Blue
9a/9ab484fd.jpg,What color is the fixture?,Bronze
9a/9ab484fd.jpg,How many visible screws are attached to the canopy?,Three
9a/9ab4c716.jpg,What color is the stool?,Yellow
9a/9ab4c716.jpg,What is the color of the item located underneath the desk surface?,Yellow
9a/9ab4e31a.jpg,What utensil is pictured?,Knife
9a/9ab4e31a.jpg,What is the general shape of the end of the pictured piece?,Oval
9a/9ab4ff89.jpg,What type of shoe is this?,Loafer
9a/9ab4ff89.jpg,What shape are most of the surface indentations on the shoe?,Triangle
9a/9ab57c2f.jpg,What color is the bag?,Silver
9a/9ab57c2f.jpg,What shape is the handle on the tote?,Circular
9a/9ab5d126.jpg,Is the chair black?,Yes
9a/9ab5d126.jpg,"What degree range, according to the metadata, can the chair in the image tilt?",Ninety
9a/9ab5df5e.jpg,What color is the mop head?,Green
9a/9ab5df5e.jpg,What material is the absorbent cleaning cloth made from?,Microfiber
9a/9ab5eebc.jpg,What color is the car?,Blue
9a/9ab5eebc.jpg,What angle does the diagonal line make with the right edge of the phone case?,Forty-five
9a/9ab65ccf.jpg,What animal is featured on the case?,Peacock
9a/9ab65ccf.jpg,What pattern is seen on the phone cover?,Feather
9a/9ab6a2ff.jpg,What color are the shoes?,Black
9a/9ab6a2ff.jpg,What is the color of the heel on the footwear?,Black
9a/9ab70c31.jpg,What color is the power adapter?,Black
9a/9ab70c31.jpg,How many prongs does the power adapter have?,Three
9a/9ab7907d.jpg,What animal is on the case?,Puppy
9a/9ab7907d.jpg,What Samsung phone model does this 3D printed hard back case mobile cover protect?,Galaxy
9a/9ab7df4b.jpg,What is the color of the sheets?,Striped
9a/9ab7df4b.jpg,"Considering the stripe pattern on the pillow, are the blue stripes oriented vertically or horizontally relative to the pillow's visible edge?",Horizontally
9a/9ab81318.jpg,What is the color of the binder?,Black
9a/9ab81318.jpg,What color is the divider tag located fifth from the top?,Purple
9a/9ab82633.jpg,What word is on the cover?,Sad
9a/9ab82633.jpg,What is the emotion expressed on the back of the phone?,Sad
9a/9ab82ec5.jpg,What flavor is the ice cream?,Coffee
9a/9ab82ec5.jpg,"According to the nutritional facts, what percentage of the Daily Value does the tub contain for protein?",88%
9a/9ab8d5e6.jpg,What color is the sheet?,Blue
9a/9ab8d5e6.jpg,What mechanical feature secures the blue textile along the edge?,Elastic
9a/9ab8f775.jpg,What color are the boots?,Black
9a/9ab8f775.jpg,What type of fastener is visible on the jacket's side?,Buckle
9a/9ab935d5.jpg,What is listed after water?,Salt
9a/9ab935d5.jpg,What is the third listed ingredient?,Salt
9a/9ab947a9.jpg,What pattern is on the bedding?,Plaid
9a/9ab947a9.jpg,"Looking at the duvet cover, what is the most common color block featured?",White
9a/9ab95763.jpg,What color are the platforms?,Gray
9a/9ab95763.jpg,What is the predominant material of the ropes covering several horizontal planks?,Sisal
9a/9ab95d34.jpg,What is the main color?,Multi-colored
9a/9ab95d34.jpg,What pattern do the black figures on the case create?,Dalmation
9a/9ab9937d.jpg,What color is the heart?,Red
9a/9ab9937d.jpg,What is the color of the text on the heart?,White
9a/9ab995d2.jpg,What material are the trays made of?,Aluminum
9a/9ab995d2.jpg,"What word is printed in large, vertical font on the packaging label?",SOLIMO
9a/9ab9af48.jpg,"What is listed under ""Nutrition""?",Facts
9a/9ab9af48.jpg,"According to the nutrition facts, what number represents the calories per serving?",Twohundredthirty
9a/9ab9b375.jpg,What color is the shoe?,Grey
9a/9ab9b375.jpg,What color is the insole?,Orange
9a/9ab9e57c.jpg,What color is the case?,Pink
9a/9ab9e57c.jpg,What shape is the light colored planet with a ring located on the top right?,Sphere
9a/9ab9fe9e.jpg,What is the color of the flowers?,Blue
9a/9ab9fe9e.jpg,What is the color of the smaller leaves branching from the main stem?,Teal
9a/9aba8715.jpg,What color is the shoe?,Green
9a/9aba8715.jpg,What kind of style is the green portion of this sneaker?,Colorblock
9a/9abaacad.jpg,What color is the sofa?,Grey
9a/9abaacad.jpg,What type of metal makes up the legs of this furniture?,Aluminum
9a/9abaaf19.jpg,What brand is this?,Lifelong
9a/9abaaf19.jpg,What word is below 'WITH VITAMIN'?,WHICH
9a/9abaaf6b.jpg,What are hanging from the tree?,Lights
9a/9abaaf6b.jpg,What color is the top most hanging light?,Orange
9a/9abab038.jpg,What shape is the design?,Heart
9a/9abab038.jpg,How many hearts are on the upper-left side of the phone case?,Three
9a/9abaeab0.jpg,What sign is on the cover?,Aquarius
9a/9abaeab0.jpg,What is printed below the image of the zodiac?,Aquarius
9a/9abb6ada.jpg,What is the color of the flowers?,Pink
9a/9abb6ada.jpg,What fruit logo is visible?,Apple
9a/9abb778c.jpg,What color is the bag?,Clear
9a/9abb778c.jpg,What brand is visible on the white container?,Avene
9a/9abb7b4a.jpg,What color is the chair?,Black
9a/9abb7b4a.jpg,What material seems to make up the back of the chair?,Mesh
9a/9abb9d1d.jpg,What is on the desk?,Lamp
9a/9abb9d1d.jpg,What is the primary material of the chair's casters?,Metal
9a/9abbacb7.jpg,What color is the phone case?,Black
9a/9abbacb7.jpg,What word appears below 'Sweet'?,Sexy
9a/9abbf2f1.jpg,What is the main color?,Yellow
9a/9abbf2f1.jpg,What is the color of the dominant crop's kernels?,Yellow
9a/9abc4a3b.jpg,What color is the candle?,White
9a/9abc4a3b.jpg,What material is the visible part that extends from the top of the candle made of?,Wax
9a/9abc5388.jpg,What color is the inner lining underneath the foot?,Blue
9a/9abc7ab7.jpg,What is the material of the phone case?,Plastic
9a/9abc7ab7.jpg,How many hanging features are on the turquoise dreamcatcher on the left of the phone case?,Three
9a/9abce512.jpg,What color is it?,Black
9a/9abce512.jpg,What is the primary color of the textured surface?,Black
9a/9abcee45.jpg,What color is the mop?,Blue
9a/9abcee45.jpg,What geometric shape does the yellow plastic component exhibit?,Trapezoid
9a/9abd3511.jpg,What color are these flip-flops?,Brown
9a/9abd3511.jpg,"What is the strap of the flip-flop made out of, leather or something synthetic?",Synthetic
9a/9abd388a.jpg,What is the sofa's color?,Tan
9a/9abd388a.jpg,What is the color of the fabric on the traditional sofa?,Tan
9a/9abd9420.jpg,What is the product?,Granola
9a/9abd9420.jpg,"What color is the word ""Organic"" that appears above the granola's name?",Green
9a/9abdcc8b.jpg,What closure is present?,Lace-Up
9a/9abdcc8b.jpg,What type of toe style does the shoe have?,Round
9a/9abdcf32.jpg,What flavor is the chocolate bar?,Toffee
9a/9abdcf32.jpg,What word is printed below the barcode?,Somewhere
9a/9abdd352.jpg,What color is the shoe?,Black
9a/9abdd352.jpg,What is the first letter displayed on the side of the shoe?,B
9a/9abde398.jpg,What color is the couch?,Gray
9a/9abde398.jpg,What geometric shape composes the base of the table lamp?,Triangle
9a/9abde6c9.jpg,How many grams of protein are in one serving?,Zero
9a/9abde6c9.jpg,"According to the image, how many grams of sodium are in one serving?",Zero
9a/9abde73d.jpg,What brand is on the phone?,Samsung
9a/9abde73d.jpg,On which brand of phone does the cover shown in the image fit?,Samsung
9a/9abe3098.jpg,What color is the case?,Multicolor
9a/9abe3098.jpg,What color is predominant in the upper right portion of the vertical brushstrokes?,Yellow
9a/9abe496e.jpg,What color is the case?,Orange
9a/9abe496e.jpg,What shape is formed by the chain pattern on the phone case?,Figure
9a/9abe7c57.jpg,What color is the case?,Black
9a/9abe7c57.jpg,What color is the stitching on the phone case?,White
9a/9abebc18.jpg,What is this an image of?,Chair
9a/9abebc18.jpg,What is the primary color of the chair's splayed wooden legs?,Brown
9a/9abebf5e.jpg,What color is the bin?,Gray
9a/9abebf5e.jpg,What is the color of the handles?,White
9a/9abed57b.jpg,Is there a VISA card?,Yes
9a/9abed57b.jpg,What is the first word printed on the red card in the transparent slot?,Kotak
9a/9abf0c48.jpg,What color is the ottoman?,Blue
9a/9abf0c48.jpg,What textile is used to make the visible footstool?,Denim
9a/9abf34f4.jpg,What animal is on the case?,Panda
9a/9abf34f4.jpg,"What is the color of the surface under the pandas, other than pink?",White
9a/9abf4bee.jpg,What is the color of the bean bags?,Purple
9a/9abf4bee.jpg,What is the length of the XXL bean bag in centimeters?,117
9a/9abf6b60.jpg,What color are the lips?,Red
9a/9abf6b60.jpg,What is the color of the painted area that most closely surrounds the eyelids?,Beige
9a/9abf8d10.jpg,What color is the bulb?,Daylight
9a/9abf8d10.jpg,What type of screw base does the AmazonBasics bulb use?,E39
9a/9abfa16d.jpg,How many drawers does the dresser have?,Three
9a/9abfa16d.jpg,What shape are the drawer knobs?,Circular
9a/9abfbc62.jpg,What kind of nuts are these?,Cashews
9a/9abfbc62.jpg,How many 'per 100g' values in the nutritional table include a digit greater than five?,Four
9a/9abfe2ff.jpg,What color is the object?,White
9a/9abfe2ff.jpg,What finish type accentuates the light source fitting?,Brushed
9a/9abfe78e.jpg,What word is printed on the phone case?,Queen
9a/9abfe78e.jpg,What shape are the outer edges of the top camera?,Rounded
9a/9abfef2f.jpg,What pattern is on the bedding?,Checkered
9a/9abfef2f.jpg,What is the pattern seen in the duvet set shown in the image?,Checkered
9a/9abff6ad.jpg,What color is the pen?,Blue
9a/9abff6ad.jpg,What is the material near the pen tip made of?,Metal
9a/9ac0141c.jpg,How many phone cases are in the image?,Three
9a/9ac0141c.jpg,How many sides do the nuts on the case have?,Six
9a/9ac03587.jpg,What color is the top block?,Red
9a/9ac03587.jpg,What color block is the second one from the bottom of the block?,Blue
9a/9ac0d348.jpg,What kind of food is on the box?,Couscous
9a/9ac0d348.jpg,"According to the text, what type of shrimp are recommended to pair with this food?",Roasted
9a/9ac14be5.jpg,Is there a camera?,Yes
9a/9ac14be5.jpg,What is the dominant color of the vertical lines on the case?,Brown
9a/9ac16403.jpg,What kind of oil is on the label?,Coconut
9a/9ac16403.jpg,What is the color of the liquid visible in the bottle?,Amber
9a/9ac19473.jpg,What is the box made of?,Cardboard
9a/9ac19473.jpg,"Looking at the symbols near the bottom left of the sticker, what is the number of edges of the shape inside the triangle?",Three
9a/9ac226a2.jpg,What letter is shown?,G
9a/9ac226a2.jpg,What is the only letter showcased on the pictured phone cover?,G
9a/9ac25928.jpg,What animals are on the phone case?,Lions
9a/9ac25928.jpg,How many ear tips does the lioness have in the image?,Two
9a/9ac2685e.jpg,What color is the lampshade?,Black
9a/9ac2685e.jpg,What color is the task lamps' metallic base?,Brass
9a/9ac274ea.jpg,What color is the rod?,Brown
9a/9ac274ea.jpg,What is the color of the curtain rod and the adjacent support in the image?,Brown
9a/9ac281bf.jpg,Is there a feather?,Yes
9a/9ac281bf.jpg,What type of protection is labeled in the top center of the image?,Hybrid
9a/9ac293bf.jpg,What color is the stapler?,Black
9a/9ac293bf.jpg,What color is the cylinder to the left of the coffee mug?,Black
9a/9ac2d662.jpg,Is the rack silver?,Yes
9a/9ac2d662.jpg,Is the item in the image made out of the element with atomic number 24?,Chrome
9a/9ac2f5bc.jpg,What color is the pot?,Pink
9a/9ac2f5bc.jpg,What kind of symmetrical pattern is on the lid?,Concentric
9a/9ac3465a.jpg,What animal is this?,Elephant
9a/9ac3465a.jpg,What geometric shape is located on the body of the elephant?,Flower
9a/9ac362b3.jpg,What is the color of the shoe?,Beige
9a/9ac362b3.jpg,What material are the stitches on the upper part of the shoe made from?,Thread
9a/9ac37eb1.jpg,What is the bag's style?,Duffle
9a/9ac37eb1.jpg,What material are the straps made from?,Polyester
9a/9ac3cee7.jpg,What color is the bag?,Silver
9a/9ac3cee7.jpg,What material is the grainy handbag mostly made of?,Polyurethane
9a/9ac3f056.jpg,What is green?,Cactus
9a/9ac3f056.jpg,What is the color of the spines on the depicted plant?,Yellow
9a/9ac42a40.jpg,What is the color of the top on the cabinet?,White
9a/9ac42a40.jpg,How many drawers does the pictured table have?,Six
9a/9ac4896b.jpg,What color is this?,Purple
9a/9ac4896b.jpg,How many lines are in the curve of black shapes?,Three
9a/9ac4bfb1.jpg,What color is the seat?,Blue
9a/9ac4bfb1.jpg,What material is the bar stool covered with?,Velvet
9a/9ac4dd76.jpg,What letter is on the phone case?,C
9a/9ac4dd76.jpg,How many buttons are used on the denim patch?,Four
9a/9ac559b7.jpg,What color are the bins?,Grey
9a/9ac559b7.jpg,"What is the predominant color of the socks rolled up in the small square organizer, located at the bottom center?",Turquoise
9a/9ac5a5cd.jpg,Is the product ingredient oil?,Yes
9a/9ac5a5cd.jpg,What type of product is Officinalis?,Oil
9a/9ac5ad31.jpg,What pattern is on the case?,Bricks
9a/9ac5ad31.jpg,What brick color lies directly beneath the camera?,Brown
9a/9ac62072.jpg,What is on the finger?,Ring
9a/9ac62072.jpg,How many stones surround the central gem?,Twenty
9a/9ac667bf.jpg,What is hanging?,Teacup
9a/9ac667bf.jpg,What is the predominant feature depicted on the side object?,Eiffel
